,aired_str,genre_Mecha,genre_Sports,genre_Sci-Fi,genre_Adventure,genre_Slice of Life,genre_Action,genre_Drama,genre_School,genre_Romance,genre_Supernatural,genre_Comedy,anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,opening_theme,ending_theme
13045,1978-11-07,False,False,True,True,False,True,False,False,False,False,False,2561,Captain Future,,キャプテンフューチャー,,https://cdn.myanimelist.net/images/anime/10/87992.jpg,TV,Novel,52,Finished Airing,False,"Nov 7, 1978 to Dec 18, 1979","{'from': '1978-11-07', 'to': '1979-12-18'}",23 min. per ep.,PG-13 - Teens 13 or older,7.14,1070,3030.0,6442,2441,20,,Fall 1978,Unknown,"{'Sequel': [{'mal_id': 4509, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4509/Captain_Future__Kareinaru_Taiyokei_Race', 'title': 'Captain Future: Kareinaru Taiyokei Race'}]}",,,Toei Animation,"['""Yume no Funanori"" composed by Yuji Ohno']","['""Poplar Douri no Ie&#039;"" (ポプラ通りの家) by Peek-A-Boo']"
13052,1994-04-01,True,True,True,True,False,False,True,False,True,False,True,96,Mobile Fighter G Gundam,Mobile Fighter G Gundam,機動武闘伝Gガンダム,"Mobile Fighter G-Gundam, Kidou Butouden G Gundam",https://cdn.myanimelist.net/images/anime/1596/92392.jpg,TV,Original,49,Finished Airing,False,"Apr 1, 1994 to Mar 31, 1995","{'from': '1994-04-01', 'to': '1995-03-31'}",24 min. per ep.,PG-13 - Teens 13 or older,7.61,23985,1332.0,1695,43296,725,,Spring 1994,Fridays at 17:00 (JST),"{'Adaptation': [{'mal_id': 3510, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3510/Kidou_Butouden_G_Gundam', 'title': 'Kidou Butouden G Gundam'}, {'mal_id': 91734, 'type': 'manga', 'url': 'https://myanimelist.net/manga/91734/Kidou_Butouden_G_Gundam', 'title': 'Kidou Butouden G Gundam'}], 'Parent story': [{'mal_id': 80, 'type': 'anime', 'url': 'https://myanimelist.net/anime/80/Mobile_Suit_Gundam', 'title': 'Mobile Suit Gundam'}]}","TV Asahi, Sotsu",Bandai Entertainment,Sunrise,"['#1: ""Flying In The Sky"" by Yoshifumi Ushima (eps 1-25)', '#2: ""Trust You Forever"" by Yoshifumi Ushima (eps 26-49)']","['#1: ""Umi Yori Mo Fukaku (Deeper Than The Ocean)"" by Etsuko Sai (eps 1-25)', '#2: ""Kimi No Naka No Eien (The Eternity in You)"" by Inoue Takehide (eps 26-49)']"
13061,2017-04-09,True,False,True,False,False,False,False,False,False,False,False,33797,ID-0,ID-0,ID-0,,https://cdn.myanimelist.net/images/anime/12/84421.jpg,TV,Original,12,Finished Airing,False,"Apr 9, 2017 to Jun 25, 2017","{'from': '2017-04-09', 'to': '2017-06-25'}",24 min. per ep.,PG-13 - Teens 13 or older,6.78,4146,4399.0,3451,11653,15,,Spring 2017,Sundays at 23:00 (JST),[],"Bandai Visual, Lantis, Ultra Super Pictures, World Cosplay Summit",,SANZIGEN,"['""ID-0"" by Sayaka Sasaki']","['""Stellar Compass"" by Hironobu Kageyama']"
13066,2018-04-13,True,False,False,False,False,True,False,False,False,False,False,31931,Full Metal Panic! Invisible Victory,,フルメタル・パニック！Invisible Victory,Full Metal Panic! IV,https://cdn.myanimelist.net/images/anime/1033/92011.jpg,TV,Light novel,12,Currently Airing,True,"Apr 13, 2018 to ?","{'from': '2018-04-13', 'to': None}",24 min. per ep.,R - 17+ (violence & profanity),7.94,3015,629.0,1844,37610,112,,Spring 2018,Fridays at 20:30 (JST),"{'Prequel': [{'mal_id': 73, 'type': 'anime', 'url': 'https://myanimelist.net/anime/73/Full_Metal_Panic_The_Second_Raid', 'title': 'Full Metal Panic! The Second Raid'}]}",,Funimation,Xebec,"['""Even...if"" by Tamaru Yamada']","['#1: ""yes"" by Tamaru Yamada', '#2: ""Remained dream"" by Minori Chihara']"
13076,2001-05-27,False,False,True,False,True,False,False,False,False,False,False,1126,Figure 17: Tsubasa & Hikaru,,フィギュア17 つばさ&ヒカル,Figure 17 - Tsubasa and Hikaru,https://cdn.myanimelist.net/images/anime/7/15438.jpg,TV,Original,13,Finished Airing,False,"May 27, 2001 to May 26, 2002","{'from': '2001-05-27', 'to': '2002-05-26'}",47 min. per ep.,PG-13 - Teens 13 or older,7.3,2236,2421.0,3926,8484,46,,Spring 2001,Unknown,"{'Adaptation': [{'mal_id': 3230, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3230/Figure_17', 'title': 'Figure 17'}]}","Bandai Visual, Genco, MediaNet",Media Blasters,OLM,"['""BOY"" by THE ALFEE']","['""Fairy Dance"" by THE ALFEE']"
13080,2001-10-13,False,False,False,True,False,False,False,False,True,False,True,246,Groove Adventure Rave,Rave Master,レイヴ,Groove Adventure Rave,https://cdn.myanimelist.net/images/anime/9/20134.jpg,TV,Manga,51,Finished Airing,False,"Oct 13, 2001 to Sep 28, 2002","{'from': '2001-10-13', 'to': '2002-09-28'}",24 min. per ep.,PG-13 - Teens 13 or older,7.4,26192,2013.0,1203,67551,348,,Fall 2001,Unknown,"{'Adaptation': [{'mal_id': 14, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14/Rave', 'title': 'Rave'}], 'Character': [{'mal_id': 6702, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6702/Fairy_Tail', 'title': 'Fairy Tail'}], 'Spin-off': [{'mal_id': 18393, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18393/Fairy_Tail_x_Rave', 'title': 'Fairy Tail x Rave'}]}","TBS, Kodansha",TOKYOPOP,Studio Deen,"['#1: ""Butterfly Kiss"" by Chihiro Yonekura (eps 1-25)', '#2: ""Higher and Higher"" by Kumoko (eps 25-50)', '#3: ""Higher and Higher (Elie Version)"" by Ayako Kawasumi (ep 51)']","['#1: ""Kokaku no Yurikago"" by Chihiro Yonekura', '#2: ""Hikousen"" by Kumoko', '#3: ""Hikousen (Elie Version)"" by Ayako Kawasumi (ep 51)']"
13082,2017-10-08,False,False,False,False,False,False,False,True,False,False,True,35427,Animegataris,Anime-Gataris,アニメガタリズ,,https://cdn.myanimelist.net/images/anime/12/89686.jpg,TV,Original,12,Finished Airing,False,"Oct 8, 2017 to Dec 24, 2017","{'from': '2017-10-08', 'to': '2017-12-24'}",23 min. per ep.,PG-13 - Teens 13 or older,6.63,15631,5043.0,1721,42287,71,,Fall 2017,Sundays at 22:00 (JST),"{'Other': [{'mal_id': 30617, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30617/Animegatari', 'title': 'Animegatari'}]}","W-Toon Studio, Yomiuri TV Enterprise, DMM.futureworks, JY Animation",Funimation,WAO World,"['""Aikotoba (アイコトバ)"" by GARNiDELiA']","['""Good Luck Lilac (グッドラック ライラック)"" by GATALIS [Minoa Asagaya (Kaede Hondo), Arisu Kamiigusa (Sayaka Senbongi), Miko Kouienji (Hisako Tojo)]']"
13083,1983-04-07,False,True,False,False,False,False,False,False,False,False,True,8179,Eagle Sam,,イーグルサム,Sam the Olympic Eagle,https://cdn.myanimelist.net/images/anime/11/20805.jpg,TV,Unknown,51,Finished Airing,False,"Apr 7, 1983 to Mar 29, 1984","{'from': '1983-04-07', 'to': '1984-03-29'}",25 min. per ep.,G - All Ages,5.67,15,10036.0,11746,161,1,,Spring 1983,Unknown,[],DAX Production,,,[],[]
13086,2006-10-15,False,False,False,False,True,False,True,False,False,False,False,1589,Bartender,Bartender,バーテンダー,,https://cdn.myanimelist.net/images/anime/13/67397.jpg,TV,Manga,11,Finished Airing,False,"Oct 15, 2006 to Dec 31, 2006","{'from': '2006-10-15', 'to': '2006-12-31'}",23 min. per ep.,PG-13 - Teens 13 or older,7.46,17115,1753.0,1448,54611,371,,Fall 2006,Unknown,"{'Adaptation': [{'mal_id': 3713, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3713/Bartender', 'title': 'Bartender'}]}","Fuji TV, Sony Music Entertainment, Fuji Pacific Music Publishing, Atelier Musa, Fuji Creative",,Palm Studio,"['""Bartender"" by Natural High']","['""*~Hajimari no Hito"" by Natural High']"
13090,1994-10-07,False,False,True,False,False,False,False,False,True,False,True,563,DNA²,DNA²,Ｄ・Ｎ・Ａ²　～何処かで失くしたあいつのアイツ～,"DNA Squared, Dokokade Nakushita Aitsuno Aitsu, DNA2, DNA^2",https://cdn.myanimelist.net/images/anime/4/3312.jpg,TV,Manga,12,Finished Airing,False,"Oct 7, 1994 to Dec 23, 1994","{'from': '1994-10-07', 'to': '1994-12-23'}",23 min. per ep.,PG-13 - Teens 13 or older,6.81,14117,4261.0,2216,27804,74,,Fall 1994,Fridays at 17:30 (JST),"{'Adaptation': [{'mal_id': 683, 'type': 'manga', 'url': 'https://myanimelist.net/manga/683/DNA²__Dokoka_de_Nakushita_Aitsu_no_Aitsu', 'title': 'DNA²: Dokoka de Nakushita Aitsu no Aitsu'}], 'Sequel': [{'mal_id': 1187, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1187/DNA²_OVA', 'title': 'DNA² OVA'}]}","Starchild Records, Movic, Nippon Television Network","Central Park Media, Discotek Media","Madhouse, Studio Deen","['""Blurry Eyes"" by L&#039;Arc~en~Ciel']","['""Single Bed"" by Sharam Q']"
13094,2001-04-07,False,False,False,True,False,True,False,False,False,False,False,7109,Gyouten Ningen Batsealer,Captain Fatz and the Seamorphs,仰天人間バトシーラー,"Gyoten Ningen Batsealer, Gyoten Ningen Batseelor, Gyouten Ningen Batseelor, Gyoten Ningen Batoshiiraa",https://cdn.myanimelist.net/images/anime/12/16635.jpg,TV,Unknown,52,Finished Airing,False,"Apr 7, 2001 to Mar 30, 2002","{'from': '2001-04-07', 'to': '2002-03-30'}",25 min. per ep.,PG - Children,6.8,73,4315.0,10624,273,2,,Spring 2001,Unknown,[],Group TAC,,,"['#1: ""Let&#039;s Sail! Batsealer (レッツセイル!バトシーラー)"" by Aya Nozawa (野沢あや)', '#2: ""Kitto Dekiru! (きっとできる!)"" by Ginigini Rocket (ギニギニ・ロケット)']","['#1: ""Mahou no Kotoba (まほうのことば)"" by Masumi Itou (伊藤真澄)', '#2: ""Kokoro no Antenna (心のアンテナ)"" by Captain Fats (キャプテン・ファッツ)']"
13095,2005-01-05,True,False,False,False,False,False,True,False,False,True,False,2308,Lime-iro Ryuukitan X,,"らいむいろ流奇譚 X CROSS ～恋, 教ヘテクダサイ.～","Lime-iro Ryuukitan X Cross: Koi, Oshiete Kudasai., Lime Iro Ryuukitan X CROSS - Koi, Limeiro Ryuukitan X, Raimuiro Ryuukitan X",https://cdn.myanimelist.net/images/anime/6/75504.jpg,TV,Visual novel,13,Finished Airing,False,"Jan 5, 2005 to Mar 30, 2005","{'from': '2005-01-05', 'to': '2005-03-30'}",25 min. per ep.,R+ - Mild Nudity,5.7,458,8000.0,6218,2695,1,,Winter 2005,Wednesdays at 01:30 (JST),"{'Prequel': [{'mal_id': 2307, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2307/Lime-iro_Senkitan__Nankoku_Yume_Roman', 'title': 'Lime-iro Senkitan: Nankoku Yume Roman'}]}",KSS,,A.C.G.T.,"['""Shijun Hana (至純花; Purest Flower)"" by Raimu-tai ARMY.']","['""Tasogare Shoujo (黄昏少女; Girl of Dusk)"" by Raimu-tai ARMY.']"
13099,2011-04-09,False,True,False,False,True,False,False,False,False,False,False,10257,Pretty Rhythm: Aurora Dream,,プリティーリズム オーロラドリーム,,https://cdn.myanimelist.net/images/anime/9/36423.jpg,TV,Game,51,Finished Airing,False,"Apr 9, 2011 to Mar 31, 2012","{'from': '2011-04-09', 'to': '2012-03-31'}",23 min. per ep.,PG - Children,7.56,3570,1470.0,3425,11883,118,,Spring 2011,Saturdays at 10:00 (JST),"{'Adaptation': [{'mal_id': 33967, 'type': 'manga', 'url': 'https://myanimelist.net/manga/33967/Pretty_Rhythm', 'title': 'Pretty Rhythm'}, {'mal_id': 36403, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36403/Pretty_Rhythm__Aurora_Dream', 'title': 'Pretty Rhythm: Aurora Dream'}], 'Side story': [{'mal_id': 11911, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11911/Pretty_Rhythm__Aurora_Dream_-_Prism_Shougekijou', 'title': 'Pretty Rhythm: Aurora Dream - Prism Shougekijou'}], 'Sequel': [{'mal_id': 12863, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12863/Pretty_Rhythm__Dear_My_Future', 'title': 'Pretty Rhythm: Dear My Future'}], 'Alternative version': [{'mal_id': 21707, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21707/Pretty_Rhythm_Movie__All_Star_Selection_-_Prism_Show☆Best_Ten', 'title': 'Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten'}], 'Summary': [{'mal_id': 22215, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22215/Pretty_Rhythm__All_Star_Selection', 'title': 'Pretty Rhythm: All Star Selection'}], 'Alternative setting': [{'mal_id': 23135, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23135/PriPara', 'title': 'PriPara'}], 'Other': [{'mal_id': 36925, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36925/Pretty_All_Friends', 'title': 'Pretty All Friends'}]}",,,Tatsunoko Production,"['#1: ""You May Dream"" by LISP (eps 1-29)', '#2: ""1000% kyunkyun sa se te yo ♡ (1000%キュンキュンさせてよ♡)"" by Pretty Rhythm ☆ All Stars (eps 30-51)']","['#1: ""Happy GO Lucky! ~Happy ☆ Lucky de Go!~ (Happy GO Lucky! 〜ハピ☆ラキでゴー!〜 )"" by SUPER☆GiRLS (eps 1-13)', '#2: ""We Will Win! -Kokoro no Baton de Popon no Poon ☆- (We Will Win! -ココロのバトンでポ・ポンのポ〜ン☆-)"" by Tokyo Joshiryuu (eps 14-26)', '#3: ""Pretty Rhythm de Go! (プリティーリズムでGo!)"" by MARs (eps 27-39)', '#4: ""Everybody&#039;s Gonna Be Happy"" by Prizmmy☆ (eps 40-51)']"
